vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_filter_condition
Truck,7192,2024-05-22,2024-05-28,6,396,highway,medium,100.92749281779155,62.511871145053696,2953,11,39.2243818120189,Petrol,aggressive,Green
Bus,4386,2024-01-10,2024-12-24,349,61381,offroad,light,103.19883087701226,24.53967804326977,2401,31,17.32033473879047,CNG,normal,Red
Hatchback,1924,2024-09-04,2024-11-13,70,1944,city,heavy,75.90169468611666,61.46541469460257,2403,13,18.5747139610974,Diesel,aggressive,Light-Green
Bus,7252,2023-11-13,2024-03-23,131,11195,offroad,heavy,95.76426900622081,39.41565087382908,1217,37,25.605413096110127,CNG,aggressive,Orange
Bus,3877,2024-01-11,2024-02-05,25,2103,city,light,116.4728494153405,67.22412398842746,1362,14,10.664066832529674,Diesel,normal,Green
Bus,5026,2023-05-22,2024-04-27,341,39002,city,light,115.17084698396158,73.09121990164087,1617,7,41.80261725799845,Diesel,aggressive,Red
SUV,6155,2023-07-07,2024-06-19,348,20701,mixed,medium,88.62589392712849,94.6574965065481,1772,6,14.959362113015132,Petrol,normal,Red
Truck,4500,2024-03-09,2024-03-24,15,2752,highway,heavy,111.94831254073168,65.80628996203059,3951,22,20.048953065634723,Petrol,normal,Light-Green
Sedan,7039,2024-09-23,2024-11-05,43,975,highway,medium,104.34144272608751,86.50967818676516,2599,5,18.308351332079468,Petrol,aggressive,Light-Green
Truck,7473,2023-10-01,2024-07-03,276,2781,highway,medium,78.25021728372849,75.99429711342819,3987,25,42.491827493286166,Petrol,calm,Dark-Orange
Truck,5003,2023-09-04,2024-02-19,168,19554,city,medium,115.56786918871867,53.20437612376775,3206,13,22.965713933211553,Diesel,aggressive,Orange
Hatchback,7493,2024-02-23,2024-11-27,278,22393,city,medium,107.18490987674409,99.49046003410979,1756,35,14.977599473203528,Diesel,normal,Dark-Orange
SUV,1675,2024-02-21,2024-05-19,88,7114,mixed,medium,112.93977531826715,40.736970465870485,1455,38,18.533440510022153,Diesel,normal,Light-Green
SUV,1972,2023-12-12,2024-08-10,242,35248,city,light,71.79285915224436,93.8867911018607,2543,8,24.59580079633427,Diesel,normal,Orange
Bus,3402,2023-09-24,2024-01-13,111,16874,offroad,heavy,74.19019868929689,25.326279059642918,1652,31,38.69895607352465,Petrol,aggressive,Orange
LCV,7062,2023-09-16,2024-02-13,150,15521,mixed,heavy,74.64371033332586,80.02879038643366,3538,31,43.08024962995344,Diesel,aggressive,Orange
Hatchback,5478,2023-04-21,2024-01-12,266,34056,mixed,medium,99.2193093663084,35.25876241822772,1903,12,16.382238226864377,CNG,calm,Orange
LCV,7818,2023-08-19,2024-07-03,319,19989,mixed,heavy,94.55493072373008,86.62872857806315,3854,11,36.458321264682226,CNG,normal,Dark-Orange
SUV,6311,2024-03-02,2024-10-21,233,29220,city,light,89.10699086915884,89.57756333932373,2417,8,27.525393957856004,Petrol,calm,Orange
SUV,7829,2023-10-17,2024-04-08,174,13068,city,medium,114.99524072459683,79.18347094590047,3622,40,15.154776706426137,Petrol,calm,Yellow
Bus,6482,2023-09-08,2024-03-28,202,3786,offroad,light,79.45049728419855,85.40965594182563,2672,33,17.990202490758776,Petrol,calm,Orange
Hatchback,3353,2024-01-27,2024-12-04,312,13984,offroad,medium,117.06127997361016,65.74414690554147,3101,25,15.086505118698534,Petrol,aggressive,Red
Sedan,5857,2023-05-05,2024-02-16,287,41440,mixed,light,92.48475412019368,40.819042503028314,2880,31,16.08715433331075,Petrol,aggressive,Dark-Orange
LCV,4739,2023-10-26,2024-08-07,286,25342,highway,medium,90.18948273755629,38.11651809613746,2773,13,12.38779593555392,Petrol,normal,Dark-Orange
SUV,6003,2023-03-10,2024-02-11,338,30731,highway,light,121.12867623685838,56.991234327420415,2046,34,18.895194688938368,CNG,aggressive,Red
SUV,4841,2024-10-13,2024-11-07,25,4759,mixed,medium,109.84889270958512,37.6817639575215,2498,27,42.07026863465501,CNG,normal,Green
SUV,5153,2023-07-26,2024-02-23,212,26427,highway,light,107.70727488855286,50.5975765765819,3291,35,39.17811603587134,CNG,normal,Orange
Truck,3279,2024-03-01,2024-04-16,46,7314,city,light,93.68879740359547,60.08326897739843,3581,37,19.71992942401097,Petrol,normal,Light-Green
Sedan,3267,2023-03-29,2024-05-01,399,78514,offroad,light,125.1172426957465,85.22127848410716,2195,8,32.05056770997277,Diesel,aggressive,Red
Sedan,1658,2024-09-27,2024-12-06,70,11666,city,heavy,91.88422892615074,82.17968220296471,2273,21,23.744505172688804,CNG,normal,Light-Green
Bus,3953,2024-06-02,2024-10-09,129,10381,offroad,heavy,126.9752726856843,81.33194300699674,2226,12,28.087914546025107,Petrol,calm,Orange
Truck,4325,2024-03-30,2024-09-08,162,27793,highway,medium,106.91406617198832,51.313179390661425,3181,17,43.10740637118039,Petrol,aggressive,Yellow
Bus,5786,2024-06-20,2024-12-24,187,34515,highway,medium,105.41054773976407,67.937578360417,2716,38,44.334390905157214,Petrol,normal,Orange
Bus,6676,2023-10-28,2024-09-16,324,54898,highway,light,124.8725138271686,49.266514063129634,1932,25,18.200551978444796,Petrol,calm,Dark-Orange
LCV,5205,2024-07-09,2024-11-11,125,17197,highway,medium,114.00659820155697,38.426519125729556,3618,35,17.756187307844378,CNG,calm,Orange
Sedan,2169,2023-05-02,2024-03-07,310,5088,city,light,95.54011259295429,89.49666236924313,3973,19,31.015891071082905,Diesel,normal,Dark-Orange
Hatchback,3745,2023-09-01,2024-08-02,336,15862,city,light,81.58877952811159,58.52496142762641,3783,9,43.420977196734135,CNG,aggressive,Red
Bus,3707,2024-01-20,2024-11-12,297,19141,offroad,light,117.99685541585917,55.63125874260869,2218,38,30.40784059998532,Diesel,calm,Dark-Orange
Sedan,1671,2024-07-09,2024-12-12,156,20076,highway,medium,117.76887680750431,72.22281540651164,1909,25,36.821449801344635,Petrol,calm,Yellow
Bus,5925,2024-03-22,2024-07-10,110,9767,city,heavy,101.96226987850122,51.711971054794425,2803,32,40.37744950948837,CNG,normal,Yellow
Bus,6849,2023-12-16,2024-05-17,153,21182,offroad,medium,102.6714584213706,57.04479660539755,3469,5,23.09373363568728,Diesel,calm,Yellow
Bus,1467,2023-02-04,2024-01-11,341,11145,highway,medium,108.87119728621576,56.06333960229041,1383,25,36.890912133890026,Petrol,aggressive,Red
LCV,3665,2024-08-23,2024-10-07,45,6058,city,light,70.86102973520646,34.749838469774055,1742,6,27.35033171515337,CNG,calm,Light-Green
Hatchback,7030,2023-11-18,2024-08-19,275,33358,city,light,86.36703524754647,94.21785344633238,2824,30,41.08740521801431,Petrol,normal,Dark-Orange
Sedan,2289,2023-09-25,2024-06-06,255,21813,mixed,medium,71.54228397215655,99.33819558742829,1873,31,12.686214491231471,Diesel,aggressive,Orange
Sedan,6355,2023-03-17,2024-03-07,356,46814,mixed,heavy,102.82712596630975,79.30457716154312,1284,13,12.571071575391004,Diesel,aggressive,Red
SUV,3137,2023-03-05,2024-03-18,379,72895,city,light,81.52999439538709,48.96645581977252,3502,13,32.25871308055747,Diesel,aggressive,Red
SUV,5810,2024-09-17,2024-11-03,47,6695,offroad,heavy,101.21334621240912,99.67896264630758,2541,16,28.693290003758946,CNG,calm,Light-Green
Bus,1684,2023-09-25,2024-02-04,132,1966,highway,heavy,109.25764027537541,33.23136430401584,1474,29,41.74799596939469,CNG,calm,Yellow
Hatchback,6923,2024-06-04,2024-07-11,37,3837,city,heavy,88.52583067437091,26.34587987660477,3976,28,33.103888723433144,Diesel,aggressive,Yellow
Hatchback,1481,2023-11-08,2024-10-23,350,51921,city,medium,124.79355909417157,70.79565032036832,2888,36,35.08627663824481,Diesel,aggressive,Red
SUV,5017,2023-09-13,2024-01-24,133,21730,highway,heavy,83.92194357149285,42.668940283500405,1904,11,21.903944062639845,CNG,calm,Yellow
LCV,5729,2024-09-07,2024-12-12,96,15461,highway,heavy,94.13013281393819,47.97351126362266,3662,26,44.99001795220591,Diesel,normal,Yellow
Truck,6655,2023-10-08,2024-06-17,253,29561,highway,heavy,102.23078886278918,77.41645537300717,2373,40,10.101650954612651,Diesel,calm,Orange
Hatchback,3088,2023-09-16,2024-03-10,176,3077,mixed,medium,85.10020691894057,68.64407699504147,1682,20,34.33543359512328,CNG,normal,Yellow
Bus,7410,2023-03-20,2024-03-21,367,47514,city,heavy,111.12142608557184,34.67677960620393,1572,39,23.18843455872888,Petrol,normal,Red
LCV,4377,2024-04-27,2024-06-14,48,6902,mixed,light,124.89354839470836,62.22714817306755,2556,8,30.772245338214965,CNG,aggressive,Light-Green
LCV,4737,2024-07-19,2024-08-24,36,732,highway,light,125.56524185274567,65.31050630023225,2344,8,10.481615056236446,Petrol,aggressive,Light-Green
Hatchback,3178,2023-11-02,2024-11-15,379,56708,highway,light,89.49599339725548,68.25612389256258,2680,12,13.171698994090484,Petrol,calm,Red
Truck,7875,2023-06-01,2024-06-16,381,31918,highway,medium,73.53668372191429,89.28930493366425,1499,37,18.340761046007845,Petrol,normal,Red
SUV,3293,2024-10-25,2024-12-23,59,1067,offroad,medium,124.05156138705317,69.10370013043186,3163,5,21.350914593089946,Petrol,calm,Yellow
Truck,4278,2024-08-30,2024-10-18,49,8891,city,heavy,77.66716404771174,95.24400436134047,2921,12,27.132702637905805,CNG,normal,Light-Green
Hatchback,4232,2023-11-29,2024-03-10,102,15503,city,heavy,80.00054621222945,67.22930740937336,2630,35,20.596716149207218,Petrol,calm,Yellow
Hatchback,7571,2023-10-16,2024-04-15,182,9701,highway,light,95.16418786001547,74.44881035812226,2021,39,33.90260706448937,Petrol,aggressive,Orange
Truck,3244,2024-04-07,2024-08-08,123,15225,offroad,heavy,101.89574924611448,73.84796666083278,2421,21,29.37745482962788,Diesel,calm,Yellow
Sedan,5787,2023-10-06,2024-04-11,188,5385,highway,medium,100.5810514501834,54.07221595272026,3029,30,32.9953795008805,Petrol,normal,Orange
SUV,7441,2023-07-15,2024-02-26,226,24075,mixed,heavy,107.48112220955498,83.94145895412939,3752,39,35.61490779878011,CNG,aggressive,Dark-Orange
Hatchback,4572,2024-03-15,2024-04-17,33,639,mixed,medium,76.88706305123773,56.47506292353543,1512,22,43.386524366337476,CNG,normal,Light-Green
LCV,3332,2023-09-01,2024-09-23,388,11170,highway,medium,103.07338718150083,47.09993387622415,1479,32,12.356360856058235,Petrol,calm,Red
Hatchback,2319,2024-04-26,2024-07-04,69,7546,offroad,medium,89.85759081746959,30.935088995385183,3891,14,43.48675122777149,CNG,aggressive,Yellow
Sedan,6352,2024-09-01,2024-10-05,34,5272,mixed,light,92.83029406570054,92.98129552577788,1786,6,44.49480699988512,CNG,calm,Light-Green
Hatchback,3759,2024-10-17,2024-11-28,42,5066,highway,medium,110.8449936968274,46.36680361358167,1451,31,12.739302716646957,CNG,normal,Light-Green
LCV,2649,2023-12-14,2024-08-10,240,8747,offroad,medium,95.49312650326455,99.45033540316072,2581,13,44.99761388344076,Petrol,calm,Orange
LCV,6682,2023-09-25,2024-01-13,110,7513,city,light,72.07694017150092,27.816238218785703,2056,16,11.454103140120123,Petrol,calm,Yellow
Sedan,5760,2024-04-19,2024-06-25,67,12370,city,medium,123.4159360184611,75.73856438577678,1714,21,27.553145554075734,CNG,normal,Light-Green
LCV,6264,2024-09-13,2024-11-18,66,5895,highway,light,91.58950219461232,48.67523825524476,3246,37,11.272040384187287,Diesel,calm,Light-Green
Sedan,6001,2023-03-20,2024-03-15,361,57581,highway,medium,125.36062532736008,90.00652220394247,1876,11,36.404290073443065,Diesel,aggressive,Red
Sedan,5153,2023-03-04,2024-02-24,357,41806,city,medium,122.19497108832167,22.27373793940408,1958,8,17.637871509727553,Petrol,aggressive,Red
LCV,5970,2023-09-12,2024-09-20,374,54723,highway,light,115.83367689407389,21.963073435458966,1390,40,24.14090218362152,Diesel,aggressive,Red
Bus,1836,2024-04-03,2024-12-14,255,39691,mixed,medium,116.8748882232705,38.857995959660414,3613,30,17.96137816196596,Petrol,aggressive,Dark-Orange
LCV,6464,2023-05-03,2024-02-25,298,28240,city,heavy,117.60259845463949,66.41669716367943,2005,40,39.22777508976792,Diesel,aggressive,Red
LCV,3329,2024-09-21,2024-10-26,35,1110,highway,heavy,120.41270242618134,27.527273641135253,2016,22,44.10002772601983,Petrol,calm,Yellow
SUV,5058,2024-05-17,2024-10-15,151,10985,mixed,light,93.07911680560005,31.25986100000368,3400,27,17.028264396692528,Diesel,normal,Yellow
Hatchback,4194,2024-08-22,2024-10-07,46,5280,mixed,light,117.40334068753168,26.25485229425557,2396,26,19.382912666421113,Petrol,aggressive,Yellow
Bus,6501,2024-04-21,2024-11-11,204,3688,highway,light,118.35737622378059,68.54131405490055,1873,12,16.233012846099125,Diesel,aggressive,Orange
LCV,2427,2024-04-24,2024-05-02,8,1474,city,heavy,93.81961746015145,22.628693348943187,3590,23,20.794702322871196,Petrol,aggressive,Light-Green
Bus,3820,2024-05-25,2024-06-05,11,2065,mixed,heavy,87.11316528398253,70.89545006626243,3304,29,27.82324371910213,Petrol,aggressive,Light-Green
Hatchback,3232,2024-01-23,2024-05-23,121,20064,mixed,medium,88.21198808334371,44.6894989238849,2755,9,17.215194740900166,Diesel,normal,Yellow
Bus,6907,2024-05-25,2024-09-16,114,12691,mixed,heavy,101.10161095239889,91.7353964796767,3145,8,44.25687646839986,CNG,normal,Yellow
Sedan,3574,2023-02-16,2024-02-19,368,55475,city,medium,93.12212781160322,57.06497943137898,2166,6,16.33438785920715,CNG,normal,Red
Hatchback,3042,2023-11-18,2024-05-06,170,33379,mixed,light,89.02368906725232,35.697222048032174,3743,19,29.920055010471817,Diesel,calm,Yellow
Sedan,7793,2023-04-20,2024-03-12,327,8545,highway,heavy,119.76925988998525,20.4489046897846,1252,40,40.17557867777742,CNG,aggressive,Red
Bus,5646,2023-09-04,2024-05-11,250,23400,city,heavy,74.71342852068555,97.18847244591974,1669,8,18.10767137733381,Diesel,normal,Orange
Truck,4087,2023-08-27,2024-09-11,381,71199,offroad,medium,90.43536544671596,67.83661042579595,3185,36,35.35137398873985,CNG,aggressive,Red
Bus,1317,2024-05-01,2024-12-25,238,46692,city,light,110.50544810216132,33.54098617159123,1623,18,34.647498810080585,Petrol,calm,Orange
Hatchback,7279,2023-11-05,2024-08-11,280,4441,mixed,heavy,70.30401097204705,76.46478634275441,1292,37,40.95382058803057,Petrol,normal,Dark-Orange
Truck,1479,2023-09-19,2024-04-26,220,23589,city,medium,90.16602864692685,81.00231875350016,3770,28,12.639880674033504,Petrol,normal,Orange
LCV,1634,2024-02-19,2024-11-23,278,47587,offroad,light,125.51036872716305,68.55211863326502,2727,19,12.651787828394538,Diesel,normal,Dark-Orange
Bus,3369,2023-11-24,2024-02-14,82,10364,mixed,light,108.6722067028137,98.60018344112386,2259,18,27.684186930214747,CNG,calm,Light-Green
SUV,6135,2024-01-29,2024-03-27,58,8303,highway,medium,89.19858326134617,53.33254096544458,1539,23,22.226261023650405,CNG,normal,Light-Green
Bus,3338,2023-01-16,2024-02-12,392,29254,city,medium,72.81954068638085,58.08866062559885,3602,6,41.30468803044569,Petrol,calm,Red
Truck,5005,2023-08-25,2024-01-03,131,19019,highway,medium,129.92634684251328,75.33261043497006,2296,8,32.48612836439602,Petrol,aggressive,Yellow
Truck,4320,2023-08-08,2024-02-03,179,18167,offroad,medium,73.48042166606079,69.56527321475193,3339,39,29.090320423404584,Diesel,calm,Yellow
Hatchback,7047,2023-08-31,2024-08-05,340,13773,mixed,heavy,127.15297332543732,88.33381487457012,3112,25,34.80126540427273,Diesel,aggressive,Red
Hatchback,4614,2023-12-12,2024-01-26,45,3913,offroad,medium,71.40613770596049,38.29551758084304,3943,37,44.32498980270791,CNG,aggressive,Yellow
Bus,4991,2023-11-13,2024-08-17,278,39144,mixed,light,100.21035943989394,45.318427089031516,1645,29,23.032545034462352,CNG,calm,Dark-Orange
Bus,6156,2023-01-17,2024-01-09,357,65217,city,heavy,82.26300926417652,31.91394662818069,2465,22,41.97067641312269,Diesel,aggressive,Red
LCV,2331,2024-10-05,2024-12-14,70,5250,city,medium,73.50861909973861,45.28379248694786,3899,23,39.57848587387356,Petrol,calm,Light-Green
LCV,7671,2023-07-16,2024-05-26,315,33761,offroad,heavy,79.43299622454275,72.51451816840049,3572,23,26.70515213633013,Diesel,normal,Red
Sedan,7612,2023-05-02,2024-04-19,353,16114,mixed,medium,125.61526601146592,82.95082404571284,1763,19,10.185352842459512,Petrol,calm,Red
LCV,3803,2024-07-18,2024-11-24,129,8871,mixed,light,109.70318141131195,93.92512270046569,1913,23,31.21741042644959,Diesel,aggressive,Yellow
Truck,4610,2024-04-07,2024-07-16,100,17963,city,medium,125.43873201445466,88.07169085162352,3912,19,17.00359279384725,CNG,calm,Yellow
Truck,3753,2023-07-12,2024-01-11,183,3743,mixed,medium,127.59345751890555,58.653515673853356,2703,27,18.6713021824864,Petrol,aggressive,Orange
LCV,3463,2023-12-10,2024-08-07,241,32611,mixed,medium,97.74068793292041,37.382186293135426,3411,30,42.81037258726278,CNG,calm,Orange
LCV,6931,2024-03-14,2024-09-05,175,25815,highway,heavy,115.44551879900612,86.20881016420458,2884,12,17.494559818447456,Diesel,normal,Yellow
Sedan,4518,2023-04-10,2024-01-19,284,26618,offroad,medium,91.79397897650607,68.42109742972656,3466,18,32.26937253515567,Petrol,calm,Dark-Orange
Truck,5503,2024-05-24,2024-11-15,175,5848,offroad,medium,77.77694296712609,69.48116129024228,3791,29,14.98360188142291,Diesel,normal,Yellow
Bus,3610,2023-07-03,2024-07-02,365,35954,mixed,medium,105.18178150453613,31.907506030532957,1741,32,24.383365101613556,Diesel,normal,Red
Sedan,7240,2023-03-01,2024-01-13,318,23816,city,light,118.32987492650942,62.150676773227076,1986,19,39.15786240963634,Petrol,aggressive,Dark-Orange
Bus,3612,2024-02-28,2024-10-13,228,29560,offroad,light,104.57210546373216,99.88821447061407,2555,13,37.68336225604584,Diesel,normal,Orange
SUV,7481,2023-12-30,2024-02-19,51,2472,city,light,73.0353447157961,43.54685895935114,2484,24,23.375495684171963,Petrol,normal,Light-Green
Hatchback,5773,2024-01-04,2024-05-09,126,6398,mixed,medium,103.18583650910986,96.6992325914482,2554,9,26.412792757139275,CNG,calm,Yellow
Sedan,5854,2024-04-06,2024-05-20,44,1684,highway,heavy,78.86486932773244,78.3594483691683,1420,13,35.2415150897656,Petrol,aggressive,Light-Green
Bus,1659,2023-04-20,2024-03-06,321,25060,offroad,light,72.5296172503307,99.25975539017976,1833,14,12.050051733165944,CNG,normal,Dark-Orange
Hatchback,1801,2024-02-19,2024-07-05,137,19249,city,medium,78.76864198302191,42.298831187211874,2689,14,29.93958628430697,CNG,normal,Yellow
Bus,2625,2023-12-26,2024-03-27,92,12763,offroad,medium,96.97006910690786,28.325047785823898,3660,14,34.78884306851035,Diesel,aggressive,Orange
Hatchback,4962,2023-12-23,2024-09-23,275,29329,highway,heavy,87.26809601763293,88.65529245218652,3679,11,16.165010044483097,Diesel,calm,Dark-Orange
Sedan,6619,2024-06-04,2024-08-11,68,4488,highway,light,112.74472586748382,58.63757681483985,1419,14,27.712823474091522,CNG,aggressive,Light-Green
Sedan,4786,2023-08-21,2024-03-16,208,38129,highway,light,119.19929432360291,84.56907380794891,2226,14,16.963363707926696,Petrol,calm,Orange
LCV,6821,2023-06-06,2024-01-21,229,37070,offroad,light,120.01481540205063,21.789958845474786,3635,20,35.03805562012837,CNG,aggressive,Dark-Orange
LCV,5425,2023-08-13,2024-02-22,193,22620,highway,light,102.98377418805647,59.18958685834886,1342,36,19.449187523994265,CNG,calm,Orange
Hatchback,3326,2023-07-19,2024-07-09,356,57602,offroad,light,110.4937197447232,50.108136957806416,3532,37,24.651222627217614,CNG,calm,Red
Sedan,6251,2024-05-31,2024-10-05,127,21863,highway,heavy,96.23833950160545,43.49179545019275,2498,25,18.84286095336048,Petrol,normal,Yellow
Hatchback,1248,2024-01-23,2024-02-23,31,2405,highway,medium,122.0016511002949,54.72833596330222,2087,11,27.17135328953867,CNG,normal,Light-Green
Hatchback,4853,2023-02-13,2024-01-19,340,48538,mixed,heavy,71.40958467000786,37.957246069622705,2435,35,15.534800725983306,CNG,normal,Red
Hatchback,2690,2024-01-21,2024-05-23,123,9227,highway,heavy,109.833380688673,27.171194201215005,1572,35,16.836949508076778,Diesel,calm,Yellow
Bus,5614,2024-01-23,2024-06-19,148,10667,highway,heavy,129.78444535337147,50.28284916087085,2720,14,41.18910431800889,Diesel,normal,Yellow
SUV,1872,2024-04-13,2024-04-18,5,412,highway,medium,121.48071235787387,68.20169478287882,1539,5,15.95326258201575,Diesel,aggressive,Green
Truck,7818,2024-05-05,2024-10-09,157,13356,highway,light,122.11535208428486,59.658437552530444,2755,27,23.70438834648304,Diesel,normal,Yellow
Bus,4186,2023-11-30,2024-10-13,318,14891,mixed,heavy,86.45678335145816,79.83156113240148,3347,7,36.71265135567411,Petrol,aggressive,Red
Sedan,1777,2023-10-24,2024-01-05,73,4453,city,medium,115.26708553383179,73.45418124339304,2737,20,39.52677885128152,Petrol,calm,Light-Green
LCV,6028,2023-11-14,2024-03-22,129,19837,mixed,light,83.28052831975985,89.74163699542876,3134,13,24.421421210624302,Diesel,calm,Yellow
SUV,7840,2023-02-21,2024-03-02,375,55746,city,light,101.63057584975606,84.13549295450221,1740,23,20.47970050129946,CNG,normal,Red
Sedan,4565,2023-04-24,2024-01-06,257,13232,offroad,heavy,90.58076037958395,50.01977033372037,1306,9,19.291199691478308,CNG,calm,Orange
Bus,3488,2023-09-04,2024-08-19,350,27943,mixed,medium,82.47678731934892,82.0855040355257,3827,40,12.220480541779756,Petrol,normal,Red
Hatchback,5056,2024-06-02,2024-12-15,196,9206,offroad,heavy,129.1007963749825,79.39091258939592,3608,35,23.3708805922112,CNG,aggressive,Dark-Orange
SUV,7532,2024-02-03,2024-07-25,173,10446,city,heavy,71.65114941693687,91.26771764057085,3473,35,24.63278506308604,Diesel,aggressive,Orange
LCV,4747,2023-08-25,2024-07-03,313,57441,mixed,light,113.68207098107186,26.09139765722488,1941,11,37.564040090828975,CNG,calm,Dark-Orange
Hatchback,7331,2023-09-04,2024-06-25,295,29699,highway,heavy,84.25276047925459,96.68453350374145,2916,21,16.105456404400602,Diesel,normal,Dark-Orange
Hatchback,3188,2024-04-23,2024-07-24,92,9580,highway,light,95.96178880279814,66.50695639220227,2561,32,25.940991632785334,Diesel,aggressive,Yellow
SUV,3749,2023-11-21,2024-09-21,305,56733,city,light,124.79806692818647,73.31004928025902,2324,8,24.60877517646107,Diesel,normal,Dark-Orange
Sedan,3612,2024-05-15,2024-05-23,8,1240,mixed,light,115.75687911694175,69.61181081750392,2646,26,37.329737137836005,Petrol,aggressive,Green
Hatchback,4188,2024-01-21,2024-06-27,158,15658,city,heavy,81.76142432134569,38.226424241508454,1653,30,20.48916906674753,Diesel,aggressive,Orange
Truck,5625,2024-03-24,2024-11-09,230,42818,city,light,82.24277264327407,43.80868560417027,3852,38,25.788578632400295,CNG,aggressive,Orange
Truck,2340,2023-10-11,2024-05-22,224,29498,city,light,106.53504553131914,87.66379527058446,2050,34,32.2968756677732,Diesel,normal,Orange
Hatchback,6482,2023-12-14,2024-10-03,294,29003,city,medium,88.19912540047275,27.786945626958264,2122,29,41.33967500551282,Petrol,calm,Dark-Orange
SUV,5199,2023-08-05,2024-05-13,282,4123,city,heavy,115.31754354542416,76.64355859776715,1831,37,16.405247439809543,CNG,aggressive,Red
Hatchback,3569,2024-02-07,2024-07-13,157,2714,highway,light,129.66400586039273,99.23680258712687,3404,37,42.85261230437897,CNG,calm,Yellow
LCV,4933,2024-04-25,2024-11-27,216,40775,mixed,medium,90.79951415297865,24.18613270250379,2116,16,37.20913819836115,CNG,calm,Orange
SUV,6332,2023-09-28,2024-09-14,352,4377,offroad,medium,75.61135339159198,90.545388435972,2482,28,19.767411801609924,Petrol,calm,Red
Bus,5550,2023-05-04,2024-06-05,398,68776,highway,heavy,117.73435743021068,56.214348863829564,2998,11,33.26297896127838,CNG,aggressive,Red
Bus,2678,2023-12-10,2024-08-18,252,8339,city,medium,126.31500126305232,34.502003367594405,2407,38,22.392451014461685,Petrol,aggressive,Dark-Orange
LCV,4125,2024-04-22,2024-04-24,2,196,city,light,125.52128941239616,86.30329373132666,3277,26,39.63987961909944,CNG,calm,Green
SUV,2059,2023-10-15,2024-09-21,342,25407,offroad,medium,117.05130942863249,52.55380049914655,3104,27,38.596343079282605,Petrol,aggressive,Red
Hatchback,3743,2024-02-25,2024-08-21,178,31883,mixed,heavy,79.43765884004137,37.689254674440484,2863,17,12.806023383906759,Petrol,calm,Yellow
Sedan,5705,2023-11-08,2024-09-03,300,20133,highway,heavy,94.15219034756868,96.23527121651614,2837,12,36.35720411566628,Petrol,normal,Dark-Orange
LCV,6248,2023-12-01,2024-11-07,342,9506,city,medium,73.22075497111948,92.30075699800824,2089,31,26.578358374011437,CNG,normal,Red
Hatchback,2116,2024-08-11,2024-08-12,1,106,highway,medium,122.29486497646917,50.029149934419614,1208,5,10.196020771870176,Petrol,calm,Green
Bus,2849,2024-08-13,2024-10-27,75,10685,mixed,medium,100.08687099128983,73.97861149080492,3155,16,27.566330726231005,CNG,normal,Light-Green
LCV,3078,2024-03-18,2024-05-01,44,3534,city,medium,97.99237298205547,84.72173975400942,2573,8,33.675401831316066,Petrol,calm,Light-Green
Bus,4652,2024-02-20,2024-07-13,144,17899,city,heavy,99.32195469192538,86.03002630883626,3378,20,16.97544153211239,CNG,calm,Yellow
LCV,2877,2023-03-23,2024-02-03,317,25889,mixed,medium,121.70516017639217,29.0971362237175,1885,19,23.511463157924336,Petrol,aggressive,Red
Sedan,5176,2024-03-17,2024-09-10,177,7878,city,light,106.18666222531667,39.016562579383006,1319,18,40.68582028588845,Petrol,calm,Yellow
Sedan,3969,2023-10-08,2024-09-12,340,18617,highway,light,122.95363394395903,39.119687996378005,1649,11,13.420164260465226,Petrol,aggressive,Red
Bus,6820,2023-02-23,2024-01-11,322,51302,offroad,light,90.19785349219131,47.023104547247165,3802,22,38.088887186140525,Diesel,normal,Dark-Orange
SUV,1763,2023-09-04,2024-04-22,231,12479,offroad,light,126.49775993303096,40.00670213182782,3280,38,32.068797261259235,Diesel,aggressive,Dark-Orange
LCV,6638,2024-01-04,2024-07-13,191,30562,mixed,medium,88.4512014668156,58.80552256818433,2212,19,13.169025738956146,Petrol,calm,Orange
Bus,3190,2024-04-02,2024-09-11,162,25173,offroad,heavy,106.34089193805224,47.81754566499487,2000,13,19.455548884956876,CNG,aggressive,Orange
Bus,4971,2023-08-22,2024-02-24,186,5130,city,heavy,126.57967930123183,40.947920376076254,1369,18,11.775944788657679,Petrol,calm,Orange
Sedan,7416,2024-03-18,2024-07-23,127,1443,city,heavy,122.30371732631066,42.50355223117553,3709,17,30.63610300070469,Petrol,calm,Orange
Truck,7861,2024-02-09,2024-09-08,212,9545,highway,heavy,101.74355388783562,75.36082891009468,2263,29,36.31416408379108,Diesel,calm,Orange
Bus,7336,2024-03-03,2024-07-09,128,10656,offroad,heavy,118.28603971946325,25.475750011600475,3552,35,16.890561821709333,Petrol,normal,Orange
SUV,4319,2023-10-04,2024-08-12,313,40773,highway,light,116.53249341936069,21.564872378132847,3830,30,33.46510548180949,Diesel,calm,Red
Bus,4271,2024-02-22,2024-03-13,20,3072,offroad,medium,73.98484849466402,81.7115196193248,1995,21,39.827397219556175,Petrol,aggressive,Green
SUV,1973,2024-11-29,2024-12-16,17,1676,highway,light,99.06910289938492,32.714432301392435,1218,31,22.484364496514175,Petrol,calm,Green
